11546;COLOMBIANA DE COMERCIO;DETERGENTE ARIEL;DETERGENTE ARIEL X1500GR PCX10;DETERGENTE ARIEL X1500GR PCX10;103200;0;10700
80290662;COLOMBIANA DE COMERCIO;DETERGENTE ARIEL;DETERGENTE ARIEL X200GR PCX48;DETERGENTE ARIEL X200GR PCX48;98200;0;2100
124683;COLOMBIANA DE COMERCIO;DETERGENTE ARIEL;DETERGENTE ARIEL X400+50GR PCX24;DETERGENTE ARIEL X400+50GR PCX24;79900;0;3450
80290663;COLOMBIANA DE COMERCIO;DETERGENTE ARIEL;DETERGENTE ARIEL X400GR PCX24;DETERGENTE ARIEL X400GR PCX24;84800;0;3700
80290664;COLOMBIANA DE COMERCIO;DETERGENTE ARIEL;DETERGENTE ARIEL X800GR PCX14;DETERGENTE ARIEL X800GR PCX14;87500;0;6500
80293355;COLOMBIANA DE COMERCIO;DETERGENTE ARIEL;DETERGENTE ARIEL X95GR PACX98;DETERGENTE ARIEL X95GR PACX98;91450;0;1000
84988;COLOMBIANA DE COMERCIO;SHAMPOO;SHAMPOO H&S SURTIDO X 200ML;SHAMPOO H&S SURTIDO X 200ML;7000;0;0
85023;COLOMBIANA DE COMERCIO;SHAMPOO;SHAMPOO H&S SURTIDO X 400ML;SHAMPOO H&S SURTIDO X 400ML;10500;0;0
10933;COLOMBIANA DE COMERCIO;SHAMPOO;SHAMPOO PANTENE SURTIDO X 200ML;SHAMPOO PANTENE SURTIDO X 200ML;9300;0;0
11046;COLOMBIANA DE COMERCIO;SHAMPOO;SHAMPOO PANTENE SURTIDO X 400ML;SHAMPOO PANTENE SURTIDO X 400ML;14150;0;0
108294;COLOMBIANA DE COMERCIO;SHAMPOO;SHAMPOO PANTENE TIRAX12;SHAMPOO PANTENE TIRAX12;5300;0;500
202;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR INCAUCA BLANCO BULTOX10XX2.5KG;AZUCAR INCAUCA BLANCO BULTOX10XX2.5KG;66000;0;7000
3468;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR MANUELITA TUBO BULTOX10X200X5GR;AZUCAR MANUELITA TUBO BULTOX10X200X5GR;31200;0;3200
307;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR PROVIDENCIA PCX10X2.5KG;AZUCAR PROVIDENCIA PCX10X2.5KG;62900;0;6500
1224;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR PROVIDENCIA PCX25X500GR;AZUCAR PROVIDENCIA PCX25X500GR;29200;0;1200
101042;COLOMBIANA DE COMERCIO; SAL;SAL REFISAL A GRANEL X50KL;SAL REFISAL A GRANEL X50KL;31400;0;0
11207;COLOMBIANA DE COMERCIO; SAL;SAL REFISAL KILO P20 LL21;SAL REFISAL KILO P20 LL21;20600;0;1100
00041;COLOMBIANA DE COMERCIO; SAL;SAL REFISAL LIBRAS PG25 LLV26;SAL REFISAL LIBRAS PG25 LLV26;13500;0;600
004862;COLOMBIANA DE COMERCIO; SAL;SALERO REFISAL CJX24X130GR;SALERO REFISAL CJX24X130GR;15000;0;700
44468;COLOMBIANA DE COMERCIO;TOALLAS HIG Y PROTECTORES;PROTEC NOSOTR DIARIOS NORMALPQTEX15;PROTEC NOSOTR DIARIOS NORMALPQTEX15;26300;0;1150
29354;COLOMBIANA DE COMERCIO;TOALLAS HIG Y PROTECTORES;TOALLA HIG. NOS. EXTRAPROTECION CJX24;TOALLA HIG. NOS. EXTRAPROTECION CJX24;71200;0;3150
42405;COLOMBIANA DE COMERCIO;TOALLAS HIG Y PROTECTORES;TOALLA HIG.INVI.RAPIGEL CJX24X10 /42405;TOALLA HIG.INVI.RAPIGEL CJX24X10 /42405;65600;33500;2900
00012;COLOMBIANA DE COMERCIO;AZUCAR;AREQUIPE PROLECHE X500GR;AREQUIPE PROLECHE X500GR;6000;0;0
00126;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR MANUELITA BLANCA BULTO X10X2.5KL.;AZUCAR MANUELITA BLANCA BULTO X10X2.5KL.;60000;0;6200
01785;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR MANUELITA BLANCA PCX25X500GR;AZUCAR MANUELITA BLANCA PCX25X500GR;30000;0;1250
221;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR MANUELITA BLANCAPACAX25X1K;AZUCAR MANUELITA BLANCAPACAX25X1K;56300;0;2350
217;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR MANUELITA MORENA BULTOX10X2.5KG;AZUCAR MANUELITA MORENA BULTOX10X2.5KG;60000;0;6200
321;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR MANUELITA MORENA PCX25X1K;AZUCAR MANUELITA MORENA PCX25X1K;60000;0;2500
574;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR MANUELITA MORENA PCX25X500GR;AZUCAR MANUELITA MORENA PCX25X500GR;30000;0;1250
306;COLOMBIANA DE COMERCIO;AZUCAR;AZUCAR PROVIDENCIA CRUDO PCX10X2.5KG;AZUCAR PROVIDENCIA CRUDO PCX10X2.5KG;64900;0;6650
